email,SubId1,SubId2,SubId3,SubId4,SubId5,SubId6,SubId7,SubId8,SubId9,SubId10,SubId11,SubId12,SubId13,SubId14,SubId15,Token1,Token2,Token3,Token4,Token5,Token6,Token7,Token8,Token9,Token10,Token11,Token12,Token13,Token14,Token15,ResourceGName,ResourceGNameT,ResourceGNameH,ResourceGNameF,ResourceGNameI,clusterName,clusterNameTwo,clusterNameThree,clusterNameFour,clusterNameFive,HostedServiceName,VMName,HostedServiceNameT,HostedServiceNameH,VMNameT,VMNameH,VMNameF,VMNameI,Customer,ServiceId,ServiceIdT,ServiceIdH,ServiceIdF,ServiceIdI,DeploymentId,DeploymentIdT,DeploymentIdH,ClusterResourceGName,ClusterResourceGNameT,ClusterResourceGNameH,ClusterResourceGNameF,ClusterResourceGNameI,ClusterResourceGNameS,ServiceIdS,APPOne,APPT,APPH,APPF,APPI,SubscriptionName,SubscriptionNameT,SubscriptionNameH,EnrollmentNumber,MSStandEncoderCN,SoneMRUnitsCN,StwoMRUnitsCN,SthrMRUniteCN,website,BAStandardSUCN,SQLDataGA,SernameOne,SernameTwo,SernameThr,Sernamefou,Sernamefiv,clusterID,clusterIDTWO,clusterIDThree,SubId16,SubId17,SubId18,SubId19,SubId20,VMNameS,VMNameE,VMNameG,VMNameN,VMNameTEN,VMNameL,VMNameW,VMNameR,VMNameO,VMNameV,ResourceGNameS,ResourceGNameE,ResourceGNameG,ResourceGNameN,clusterIDFour,Resourcename,ResourcenameT,ResourcenameH,ResourcenameF,ServiceIdE,ImageNameone,ImageNametwo,NewImageone,NewImagetwo,ICPID
finance_cn@3shape.com,300b8d80-f1df-4532-a665-454d1dd9d023,541578be-ef80-45e6-9d59-cc5335dc19d4,f5e8ef26-1107-4623-8447-7571d2cf9182,,,,,,,,,,,,,"541578be-ef80-45e6-9d59-cc5335dc19d4, IT.CN (Pay-in-Advance)(Converted to EA)","f5e8ef26-1107-4623-8447-7571d2cf9182, Communicate.CN.Production",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elmer.huang@novatech.cn,1ff3829c-e1b1-4f51-84cb-a47bab373935; 28044c20-a345-4953-b4af-6215604c533e; 32cbf478-0436-4056-b17b-0775ca64e998; 4251d941-fade-4acd-a205-9cf538e7a114; 45e6d436-446c-4fb8-b41d-f44a7acc97bf; 4b3d407a-f92e-425c-9865-d8a9104e85e3; 4e1a8c12-05dc-413c-89b8-9e27b463c0a1; 54cb7c1f-c5da-42e3-877d-24413d24637e; 5bcfc066-8f5d-4356-9497-ab8fdd5b0bbd; 6cbd7971-fa0e-4ac0-a639-93bd2cc4a450; 749e34f8-b039-457b-ba42-82b7ce58748f; 765fdc1e-9561-4745-98d3-f6fa1bcc6266; 7aa23222-1130-40e0-b358-f915ed31e369; 8f1ec20e-e359-42da-8cb4-a99254815480; 9c6b72f5-0cb5-4ed9-90bf-7e790bf32737; 9f1281b2-2a7f-4970-a7e6-76da0f69e5da; a3e2c28b-75d1-40c9-8232-cc98c1d360e3; a61bca02-612b-4c9d-bcf4-ca31ff12ff86; aa0553f2-a105-4988-a7b1-5c2916d1e8ce; acceebaf-dfc5-4760-bdaf-ab0b16f87021; ae56442a-1cd1-416d-a9b0-dc7546020f7c; b229cfde-373d-4a03-8ca4-5f4722f62db2; be12e44b-b6c5-4476-bec8-eb49945a902e; cc616fff-68c5-489e-816d-25bffdda3a04; cfe89d2d-9193-41d4-a67f-8ae6ac2e803b; dc7485a5-9659-40e7-ade1-45df7ad49303; e163fa15-0763-4813-9de0-16b9237708ed; e5e56c43-90da-47ca-b63a-37a4acd28826,,,,,,,,,,,,,,,"45e6d436-446c-4fb8-b41d-f44a7acc97bf, PAY-IN-ADVANCE(CONVERTED TO EA)","765fdc1e-9561-4745-98d3-f6fa1bcc6266, WINDOWS AZURE ENTERPRISE TRIAL(CONVERTED TO EA)","cfe89d2d-9193-41d4-a67f-8ae6ac2e803b, BOCONCEPT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ewazure_ap@edwards.com,51632ace-2357-4a66-98eb-703f24855dc8,,,,,,,,,,,,,,,"51632ace-2357-4a66-98eb-703f24855dc8, EDWARDS CHN",,,,,,,,,,,,,,,,,,,,,,,,,,dingdancn,,,patientsite,webportaltest,,,"EDWARDS (SHANGHAI) MEDICAL PRODUCTS CO,. LTD.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ApacheSolr,-,https://market.azure.cn/zh-cn/marketplace/apps/yuntalk.apachesolrcentos?tab=Overview,-,
etfei@coca-cola.com,37148311-028b-4d23-817e-ca9070587126,431cd430-a4eb-465e-a378-2fa6080063ff,68cbae8a-0ad0-4f1d-ad06-b5b759a3866e,85af79dc-4ce3-47d1-ac16-71eb0ecd6388,,,,,,,,,,,,"431cd430-a4eb-465e-a378-2fa6080063ff, NON-PRODUCTION","68cbae8a-0ad0-4f1d-ad06-b5b759a3866e, PRODUCTION",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ethu@coca-cola.com,37148311-028b-4d23-817e-ca9070587126,431cd430-a4eb-465e-a378-2fa6080063ff,68cbae8a-0ad0-4f1d-ad06-b5b759a3866e,85af79dc-4ce3-47d1-ac16-71eb0ecd6388,,,,,,,,,,,,"431cd430-a4eb-465e-a378-2fa6080063ff, NON-PRODUCTION","68cbae8a-0ad0-4f1d-ad06-b5b759a3866e, PRODUCTION",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elu1sgh@bosch.com,01954fad-4830-48ac-8fc3-d92aef9e1501; 026f5fda-f9ba-482c-abc3-38a457da7b5a; 04395be0-0ec0-4391-bb0a-eda99ce35acc; 059a7fe1-746e-490c-85e4-08bd4c88907f; 1e60e7c1-3f31-4774-b717-ca63d5d9117b; 2dc16ef6-83e1-4651-8643-6fccec031e9a; 324fdd71-5908-45aa-90ed-905c0b7a8afc; 337a7fb7-eef1-4e95-99a8-1f5081aaf03e; 37f228c8-e754-4a2d-8a49-71a24b24aca0; 3dd1e1ec-944b-464b-a16f-2dd2a5e246ae; 43a91904-00b3-424e-8194-310293991cc0; 4f2c8924-34f6-4ac1-9be1-932ac5b59782; 6e65f783-6b7e-4504-a6c8-acf25a89cd1a; 6eb29c58-31e9-45dc-beb6-19089553546a; 74c508e5-86e3-4ff2-ab5c-eb15cebec2d6; 75a2691b-c0a3-410f-9ea1-2aff67fcb91c; 7f1ce7ce-7a39-48ad-9d11-4e6069ad8880; 82e6d1b0-5258-4844-8c5b-975a666fa1d8; a6c72abb-52be-4647-898b-4b0ca91442b2; a74a4dad-240a-4f80-a486-c66bb323a807; ac7d0600-6de9-4e6e-a48a-9642c7694818; b4d92807-176b-4137-a591-5efab202e438; b58bf085-34c2-4b23-bb7f-556f9b7b491a; bb16f4b5-cf1e-4bed-884c-2002f486d129; c0636b63-6b79-4f0d-87c0-ef4de0ebaa70; c34d05b5-d43c-452d-be67-4e946a5b585d; cb0e8ac0-ae60-4dcd-bf97-d3605cbdaf71; ddeddc6e-6f83-4789-8c96-b3042bbcaa62; e206801b-bbe9-41b3-a117-84f39f1383d4; ff136a30-c51b-4da1-bedf-067ee2746cdf,,,,,,,,,,,,,,,"6567078e-854a-49ad-b941-e218c040d150, CC-SZH2-DATAANALYTICS-QA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fabrice@scalavtech.cn,844cc105-20f5-415d-ae82-8e39f4a83b47,,,,,,,,,,,,,,,"844cc105-20f5-415d-ae82-8e39f4a83b47, SARRUI-Operational-Platform(Converted to EA)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankie.kk.yung@cushwake.com,c4959b91-bb5e-40ca-be2b-b140aaef6e43,,,,,,,,,,,,,,,"8c8ec8a2-725b-4ad6-9d43-9808cbb37fa7, cw-chn-ops-prod, /subscriptions/8c8ec8a2-725b-4ad6-9d43-9808cbb37fa7/resourceGroups/cw-chn-ops-corenetwork-rg-prod/providers/Microsoft.Network/virtualNetworkGateways/cw-chn-ops-s2svpnvgw-prod, China East 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frank.duan@fonterra.com,0ffa86c6-f8e8-4c6b-899b-fe2b46542105,a177545c-5e7a-4291-b557-a5a4e079c90c,,,,,,,,,,,,,,"a177545c-5e7a-4291-b557-a5a4e079c90c, China Azure Main Account",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHINA AZURE MAIN ACCOUNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fly.hong@shell.com,019eea74-6a50-4fd2-a809-6015c5d61f0d,079f0658-9a7a-4094-b0ee-21f0491a3ccd,186658ba-fcd3-4dc8-a77f-bbefa29298a3,6fec63e3-0e08-4bfd-ad66-cab28db7c2af,93f5fd8e-993b-4cc0-9b68-43434897987f,a799348f-1cd8-4761-8fbf-e8bfca77a9f6,cb8f026c-6bfa-40a9-aa48-306ad2632847,d251b9c7-3edd-42cd-9ab1-b25e6731ed85,e5f39c4b-55ea-40b8-86de-695b5f5460ce,,,,,,,"079f0658-9a7a-4094-b0ee-21f0491a3ccd, SCLRetailDataPlatform","93f5fd8e-993b-4cc0-9b68-43434897987f, Testing-Management","d251b9c7-3edd-42cd-9ab1-b25e6731ed85, Windows Azure Company",,,,,,,,,,,,,wand_uat,wand_prod,,,,wand-uat-aks,wand-prod-aks,,,,d251b9c7-3edd-42cd-9ab1-b25e6731ed85,,,,,,,,,bailian-gpu,,,,,,,,"tw-dev-aks;tw-aks, tw-prod-aks;tw-aks, wand-uat-aks;wand_uat, wand-prod-aks;wand_prod",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fuguo.lu@163.com,5814c7d3-0066-4d1d-9727-7fb9f27018a5,,,,,,,,,,,,,,,"5814c7d3-0066-4d1d-9727-7fb9f27018a5, 提前支付",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gary.zheng@zoetis.com,65d5e1a3-21e2-4570-ae46-4c860e95b51f,,,,,,,,,,,,,,,"263f665e-adc2-4a3e-91d7-74c3c7653141, Zoetis EA China QA","65d5e1a3-21e2-4570-ae46-4c860e95b51f, Zoetis EA China DEVELOPMENT","ea49b51e-0d34-4bd8-a2d8-eaab7e14c286, Zoetis EA China PRODUCTION",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gao_qiang@nec.cn,17a60445-e33d-4edf-8b11-9b7b2ede164a,2ce30ce9-cf92-4b26-9122-d89c00b3908e,497d3ef8-9412-4ee1-84e1-250dddaf617b,5084f210-7ff8-4c53-a355-0c8d0e009287,868ac39b-9a7c-415a-9c46-635f47ca834d,9fe544f5-a699-4417-89df-55f72b6a0b05,a060bb8d-536f-496b-b19a-c7a26fb0a495,a73b8897-5540-4943-9159-441d129724e2,af3b8fa4-94c5-49ba-8a8a-14e4ca8c2549,c5ac979e-075c-4252-9446-aa1b4ebc9bb6,d656fed6-0e12-4f37-8ed5-040c50b04f7c,ee86aaec-b83f-4941-844c-48fdbab3cd9b,eeb72df1-634e-47df-aa9a-18caffd507ef,f891484c-f8e3-4cdf-bbaa-7722e22a1e28,,"2ce30ce9-cf92-4b26-9122-d89c00b3908e, COMMERCIAL_MCDCMRPR_CN","86ba3181-6bc4-4613-ab01-aa41ed12b912, PRE_PRODUCTION_MCDCMRPR_CN","a73b8897-5540-4943-9159-441d129724e2, COMMERCIAL_RPR_CN01","ee86aaec-b83f-4941-844c-48fdbab3cd9b, COMMERCIAL_DCMRPR_CN01","eeb72df1-634e-47df-aa9a-18caffd507ef, TRIAL_CV_SVC1_CN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,_rs-tmci-fddb01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gaob@esquelpass.partner.onmschina.cn,0b736f65-3709-4c94-80cf-beeb3bae5238,13b56e65-0f1b-49ef-878c-128e98140946,2e491cee-0d3a-472a-8ba0-b403a8f546e2,cabf080a-1598-4a31-83de-7c94c7d366a0,e2b91b38-71dc-4674-adf3-c96193e8b3fd,,,,,,,,,,,"0b736f65-3709-4c94-80cf-beeb3bae5238, EBD TEAM","6b7b11e9-985c-4e7d-8a31-9a5ef8d94ae2, EAP",,,,,,,,,,,,,,,,,,,,,,,,,GETAZNT001,,,GETAZNT002,,,,广东溢达纺织有限公司,V5702009S0443,,,,,,,,,,,,,,,,,,,,,,,V5701409S1166,RMB 9.30,RMB 12.40,RMB 24.80,RMB 49.60,,RMB 34.10,RMB 15.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gaob@esquel.com,0b736f65-3709-4c94-80cf-beeb3bae5238,13b56e65-0f1b-49ef-878c-128e98140946,2e491cee-0d3a-472a-8ba0-b403a8f546e2,cabf080a-1598-4a31-83de-7c94c7d366a0,e2b91b38-71dc-4674-adf3-c96193e8b3fd,,,,,,,,,,,"0b736f65-3709-4c94-80cf-beeb3bae5238, EBD TEAM","6b7b11e9-985c-4e7d-8a31-9a5ef8d94ae2, EAP",,,,,,,,,,,,,,,,,,,,,,,,,GETAZNT001,,,GETAZNT002,,,,广东溢达纺织有限公司,V5702009S0443,V5702009S0443,,,,,,,,,,,,,,,,,,,,,,V5701409S1166,RMB 9.30,RMB 12.40,RMB 24.80,RMB 49.60,,RMB 34.10,RMB 15.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
guanqing.weng@allnex.com,bc8d64d9-f911-46bc-b0eb-c2fc2ddd0a1c,,,,,,,,,,,,,,,"bc8d64d9-f911-46bc-b0eb-c2fc2ddd0a1c, allnex China Windows Azure",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grace.l.zhang@sandvik.com,8ea313a3-a8dd-47e8-b429-dce994a52247,,,,,,,,,,,,,,,"7054ff14-0c5b-4a8a-8aa0-e65dc0c1db4c, TIBP China","bd2c4996-8ff9-45d0-849d-b0ba7016d36b, SMS ProductDataHighway China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garylai@comtech.cn,24afc3e1-bb07-41e9-b791-91a1ea37800c,34c196d5-c857-4102-8127-1b154f6a152c,b43befc2-9781-4304-aa0e-f0b60f728050,,,,,,,,,,,,,"34c196d5-c857-4102-8127-1b154f6a152c, BetaSubscription",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
guomingyang@encootech.com,4e5ec156-142c-4182-9769-6331d755e138,,,,,,,,,,,,,,,"4e5ec156-142c-4182-9769-6331d755e138, Windows Azure 企业版(Converted to EA)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fancy.li@lianwei.com.cn,04467683-f526-44d8-afdc-e99225d90af5; 1763cfcd-2036-4288-a83b-c545f6e21dea; 1f7cbb17-a871-4b76-aa4a-d0f756846d49; 50da61be-7ba3-4798-afa4-46f467cb63d5; 50f2bac8-1e09-478b-bbd7-ae8fd5b76e60; 5b36bfe0-1b3d-4067-86e0-171ee15ed92e; 5fa53b23-2453-4449-b84a-0bd2d9492dc4; 6451b53b-f92d-4e66-8139-6b6c2079af92; 6599ee9b-5aff-4e05-87ab-e0d3889d5216; 76a76b5f-2f7f-482a-8348-14daeccadf1c; 7976e2da-f4ce-4694-a266-bb69e69e53ba; 806e3627-1544-427c-97c4-30b9523ec076; 8dfa517c-c595-4b31-8ea5-3b9959f932d9; 8ed6f5fc-34aa-4e1f-9ce0-5b38fcc6f200; 93c15437-884c-4c0b-95e4-3205da4bafc7; a6b28be6-3b3e-41b7-bdfd-c59175b1860a; b4eb5dc0-f549-4142-ac05-a66f2814c333; b8170f30-c127-4e88-b9d2-a8e5e1cde2e9; c69e3132-05f9-45ca-8884-b67b25f66ebf; cff0f834-5f7a-48df-bd1f-f3a3a2c26794; d73269d4-b41a-4c2f-8341-67ad89a903ab,,,,,,,,,,,,,,,"50f2bac8-1e09-478b-bbd7-ae8fd5b76e60, PRC-CBP","a6b28be6-3b3e-41b7-bdfd-c59175b1860a, PRC-EDP",,,,,,,,,,,,,,movescount-transfer-prod,,,,,cloud-services-prod-aks,,,,,"AmerCRM2001, AmerCRM2002, AmerSportsDev, Amersports-AD1, Amersports-AD2, Amersports-BI, Amersports-CRM, Amersports-DB, Amersports-DGT, Amersports-WSP, AmersportsAPI, AmersportsDGT2, AmersportsWEB2, WXMALL1001, WXMALL1002, WXMALL1003",,,,,,,,,166.9,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hao.ruan@covestro.com,5204dc46-aec2-43e8-bea9-4bf5646fce56,710c9983-6bc5-4d05-bbc7-28e8e7cd79ef,,,,,,,,,,,,,,"5204dc46-aec2-43e8-bea9-4bf5646fce56, Covestro.DigitalShowRoom.P","710c9983-6bc5-4d05-bbc7-28e8e7cd79ef, Covestro.DigitalShowRoom.D",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
guojing@wnt.com.cn,73b7f9ef-d8b7-4444-9e8d-d80b43bf3cd4,84187b12-dfcb-4697-83e2-523e564dd71f,8c3e3f92-0be0-4039-810c-144afb9ef481,c7f0117e-1193-4d0a-9164-03d29035ea93,cdbb92a7-287a-464c-8614-c66f5c2a230c,,,,,,,,,,,"73b7f9ef-d8b7-4444-9e8d-d80b43bf3cd4, 标准预付费服务(Converted to EA)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V5702107S0431,V5702106S0372,,,,,,,"corecosmosdbcn-chinaeast2, corecosmosdbcn","corecosmosdbcn-chinaeast2, teammodelos-chinaeast2, teammodelostest-chinaeast2, corecosmosdbcn, teammodelos",,,,,,,,,,,73b7f9ef-d8b7-4444-9e8d-d80b43bf3cd4,73b7f9ef-d8b7-4444-9e8d-d80b43bf3cd4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
guoguannan@outlook.com,2bffed42-3e7a-4a47-8c08-c0a11d14e11d,,,,,,,,,,,,,,,"2bffed42-3e7a-4a47-8c08-c0a11d14e11d, 预付账号",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hejin@schaeffler.com,68fac7a0-ce2f-4029-94e8-dc8aa655e981,763ec727-4674-4ea6-9dd2-5b7bcc3b282c,a5efd57a-3592-4e44-892a-86d1efe3b04b,,,,,,,,,,,,,"3f34fce3-2e21-4157-b95e-e1714266cc22, OPTIME - P",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V5701901S0054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fred.li@cn.bosch.com,01954fad-4830-48ac-8fc3-d92aef9e1501; 026f5fda-f9ba-482c-abc3-38a457da7b5a; 04395be0-0ec0-4391-bb0a-eda99ce35acc; 059a7fe1-746e-490c-85e4-08bd4c88907f; 1e60e7c1-3f31-4774-b717-ca63d5d9117b; 2dc16ef6-83e1-4651-8643-6fccec031e9a; 324fdd71-5908-45aa-90ed-905c0b7a8afc; 337a7fb7-eef1-4e95-99a8-1f5081aaf03e; 37f228c8-e754-4a2d-8a49-71a24b24aca0; 3dd1e1ec-944b-464b-a16f-2dd2a5e246ae; 43a91904-00b3-424e-8194-310293991cc0; 4f2c8924-34f6-4ac1-9be1-932ac5b59782; 6e65f783-6b7e-4504-a6c8-acf25a89cd1a; 6eb29c58-31e9-45dc-beb6-19089553546a; 74c508e5-86e3-4ff2-ab5c-eb15cebec2d6; 75a2691b-c0a3-410f-9ea1-2aff67fcb91c; 7f1ce7ce-7a39-48ad-9d11-4e6069ad8880; 82e6d1b0-5258-4844-8c5b-975a666fa1d8; a6c72abb-52be-4647-898b-4b0ca91442b2; a74a4dad-240a-4f80-a486-c66bb323a807; ac7d0600-6de9-4e6e-a48a-9642c7694818; b4d92807-176b-4137-a591-5efab202e438; b58bf085-34c2-4b23-bb7f-556f9b7b491a; bb16f4b5-cf1e-4bed-884c-2002f486d129; c0636b63-6b79-4f0d-87c0-ef4de0ebaa70; c34d05b5-d43c-452d-be67-4e946a5b585d; cb0e8ac0-ae60-4dcd-bf97-d3605cbdaf71; ddeddc6e-6f83-4789-8c96-b3042bbcaa62; e206801b-bbe9-41b3-a117-84f39f1383d4; ff136a30-c51b-4da1-bedf-067ee2746cdf,,,,,,,,,,,,,,,"6567078e-854a-49ad-b941-e218c040d150, CC-SZH2-DATAANALYTICS-QA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BOSCH-RBSM-PJ-DSC-SIAABRASIVESCHINAWEBSITE-QA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
herman.zhao@avepoint.com,1ffa1369-7770-4b11-9956-9802c0268b3b,7014f631-0a0a-4241-a73d-992d4a616d9f,88f51cc9-468f-4ef8-8a2d-6adebfb219b4,dac209f8-8165-4521-837b-3c35a9dad583,,,,,,,,,,,,"7014f631-0a0a-4241-a73d-992d4a616d9f, Dev_Ops_CNApplication","88f51cc9-468f-4ef8-8a2d-6adebfb219b4, Prod_AvePointCloudSolutions_Allen.Tian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
haitaoj@herbalife.com,63ba0bc8-50c9-4257-a899-065c603c6d6c,c4475a6f-1f83-42ab-b175-cf0b4ae9f79d,da29534c-fa5c-4fc2-a777-c517d06948a1,,,,,,,,,,,,,"fad1fba9-a2b8-4b08-9ea5-0c1906db886e, IS Infrastructure and Operations - Shared (0601), /subscriptions/fad1fba9-a2b8-4b08-9ea5-0c1906db886e/resourceGroups/zcn-e2np1-vsocket-rg/providers/Microsoft.Network/virtualNetworkGateways/zcn-e2np-cato-vpng, China East 2",,,,,,,,,,,,,,,hrbl-cne2-gts-nonprd-sharedaks-rg,hrbl-cne2-gts-prod-bmpaks-rg,,,,zcn-e2np1-bmp-aks,zcn-e2p1-bmp-aks,,,,"CNAZUPRDHRBWEB1, CNAZUQAAPSX02, CNAZUQAASPX01, test123",,,,,,,,,V5702201S0046,ZCNE2Q1POSGRE,,,,,,,,,,,,,,,,,,,,,,,,,,,myherbalife.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
henry.hao@delaware.pro,0857cd71-d395-415e-9d57-be153f85af04,,,,,,,,,,,,,,,"6bf527d4-ae1a-4447-a0c9-7f65889f13d0, Coatingcat Prod","df186136-ff52-421c-8204-95fcb0391f7c, Coatingcat Dev","f1906c87-74dc-4432-b826-5e5a1ca19802, DCN.Web.Prod",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hk001320cn@3m.com.cn,263b59d7-a47e-401d-9c7c-16ece7588543,f61a94e5-efe8-4a2b-a8e4-ae4cf9c3d871,,,,,,,,,,,,,,"9380ba53-d10e-4816-b290-eb69631b1160, 3M-CCOECN04-SECOPS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gin.xu@effem.com,7d14ab9e-ac7a-41f8-b95f-a6d7ce1a5bb8,,,,,,,,,,,,,,,"16f7c46c-e2d4-4b54-975f-7535243da695, Enterprise Cloud Sandbox","65350ee9-a7b7-4425-a508-4bd9ed36c105, ITManagement",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANALYTICS AT MARS CHINA PROD,ANALYTICS AT MARS CHINA DEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hou_qiang@wuxiapptec.com,01f50fee-e5d3-4643-b331-7b50cf0623d5,33324cf8-6056-45c3-a885-ae86f8a38742,fb4f0a76-6d89-4e94-a26e-35a641a4f7c6,,,,,,,,,,,,,"01f50fee-e5d3-4643-b331-7b50cf0623d5, WuXiAT_App","5e7a4caf-005b-4854-a783-c07d801d6d21, WuXiAT_DMPK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
